date,value
2014-08-01T07:00:00.000Z,0.05042036329777624
2014-07-01T07:00:00.000Z,0.04847205641260661
2014-06-01T07:00:00.000Z,0.04943353058637958
2014-05-01T07:00:00.000Z,0.052072100428661755
2014-04-01T07:00:00.000Z,0.05098063520011762
2014-03-01T08:00:00.000Z,0.04980032165783826
2014-02-01T08:00:00.000Z,0.05245466173844742
2014-01-01T08:00:00.000Z,0.0516596207618272
2013-12-01T08:00:00.000Z,0.050383949121558816
2013-11-01T07:00:00.000Z,0.04661259444687587
2013-10-01T07:00:00.000Z,0.04664469539588646
2013-09-01T07:00:00.000Z,0.04705813392334241
2013-08-01T07:00:00.000Z,0.047418321791736086
2013-07-01T07:00:00.000Z,0.04585268095567338
2013-06-01T07:00:00.000Z,0.047981135664234856
2013-05-01T07:00:00.000Z,0.050737223395624004
2013-04-01T07:00:00.000Z,0.04970699174911964
2013-03-01T08:00:00.000Z,0.051703118157672714
2013-02-01T08:00:00.000Z,0.04982862867308278
2013-01-01T08:00:00.000Z,0.04861651578648282
2012-12-01T08:00:00.000Z,0.05088124910290151
2012-11-01T07:00:00.000Z,0.053580612035757084
2012-10-01T07:00:00.000Z,0.04942288796171353
2012-09-01T07:00:00.000Z,0.050055491444588554
2012-08-01T07:00:00.000Z,0.04824162612707246
2012-07-01T07:00:00.000Z,0.04765693244700451
2012-06-01T07:00:00.000Z,0.04707608867596329
2012-05-01T07:00:00.000Z,0.04535391830227387
2012-04-01T07:00:00.000Z,0.04435885438734083
2012-03-01T08:00:00.000Z,0.045133105588663694
2012-02-01T08:00:00.000Z,0.0442624756545765
2012-01-01T08:00:00.000Z,0.04140142632061024
2011-12-01T08:00:00.000Z,0.04168949640774303
2011-11-01T07:00:00.000Z,0.04130093971671932
2011-10-01T07:00:00.000Z,0.041368560170343883
2011-09-01T07:00:00.000Z,0.036315131038578835
2011-08-01T07:00:00.000Z,0.03577465753103987
2011-07-01T07:00:00.000Z,0.036615588594141074
2011-06-01T07:00:00.000Z,0.03837815093133399
2011-05-01T07:00:00.000Z,0.03862787331377035
2011-04-01T07:00:00.000Z,0.03722616754447667
2011-03-01T08:00:00.000Z,0.03951895009073166
2011-02-01T08:00:00.000Z,0.04004155072120425
2011-01-01T08:00:00.000Z,0.039445095979399006
2010-12-01T08:00:00.000Z,0.04128391403240008
2010-11-01T07:00:00.000Z,0.04027645560674721
2010-10-01T07:00:00.000Z,0.041935581313252895
2010-09-01T07:00:00.000Z,0.03920530492287898
2010-08-01T07:00:00.000Z,0.040206993905855214
2010-07-01T07:00:00.000Z,0.037574325276587384
2010-06-01T07:00:00.000Z,0.03738136166154929
2010-05-01T07:00:00.000Z,0.04128241937168943
